RI,table,variable,type
CDI,default,CF000165,double
CDI,default,CF000171,double
CDI,default,DBTSEDAD,double
CDI,default,PERSEDAD,double
CDI,default,CF061WPP,double
CDI,default,CF062WPP,double
CDI,default,CF0008MM,double
CDI,default,CF045MIX,double
CDI,default,CF042MIX,double
CDI,default,CF043MIX,double
CDI,default,CF028MIX,double
CDI,default,CF046MIX,double
CDI,default,CF048MIX,double
CDI,default,CF044MIX,double
CDI,default,CF0004MM,double
CDI,default,CF035MIX,double
CDI,default,CF036MIX,double
CDI,default,CF0006MM,double
CDI,default,CF021MIX,double
CDI,default,CF011MIX,double
CDI,default,CF012MIX,double
CDI,default,CF013MIX,double
CDI,default,CF0003MM,double
CDI,default,CF023MIX,double
CDI,default,CF034MIX,double
CDI,default,CF008MIX,double
CDI,default,CF0001MM,double
CDI,default,CF009MIX,double
CDI,default,CF010MIX,double
CDI,default,CF007MIX,double
CDI,default,CF0007MM,double
CDI,default,CF038MIX,double
CDI,default,CF022MIX,double
CDI,default,CF014MIX,double
CDI,default,CF015MIX,double
CDI,default,CF0005MM,double
CDI,default,CF037MIX,double
CDI,default,CDMMCF12,double
CDI,default,CRMMCF12,double
CDI,default,CF039MIX,double
CDI,default,PDDWCF12,double
CDI,default,CF043WMM,double
CDI,default,CF000053,double
CDI,default,CF049MIX,double
CDI,default,CF050MIX,double
CDI,default,CF051MIX,double
CDI,default,HCBWCF12,double
CDI,default,HGMMCF12,double
CDI,default,CF000058,double
CDI,default,CF000059,double
CDI,default,NIMMCF12,double
CDI,default,PBMMCF12,double
CDI,default,CF000167,double
CDI,default,CF000168,double
CDI,default,ZNMMCF12,double
CDI,default,PDDWCF24,double
CDI,default,CF014WPP,double
CDI,default,CF040WPM,double
CDI,default,ACMMCF39,double
CDI,default,CF036WPM,double
CDI,default,CF044WPM,double
CDI,default,CF045WPM,double
CDI,default,CF046WPM,double
CDI,default,CF049WPM,double
CDI,default,FAMMCF40,double
CDI,default,CF005WPM,double
CDI,default,CF006WPM,double
CDI,default,CF039WPM,double
CDI,default,CF007WPM,double
CDI,default,CF008WPM,double
CDI,default,ATTNLR01,double
CDI,default,POATCV01,double
CDI,default,TSEDBS01,double
CDI,default,ATTNZR01,double
CDI,default,IRRDSD01,double
CDI,default,ASAMSTK1,double
CDI,default,ASAMSTK2,double
CDI,default,ASAMSTK3,double
CDI,default,HEADCMMG,double
CDI,default,LCEWSTEK,double
CDI,default,LCNSSTEK,double
CDI,default,LRZASTEK,double
CDI,default,PREXSTEK,double
CDI,default,TEMPSTEK,double
CDI,default,CAPHTU02,double
CDI,default,CDTAZZ02,double
CDI,default,CRELZZ02,double
CDI,default,ATTNMR01,double
CDI,default,GAST0001,double
CDI,default,ZNTHSS01,double
CDI,default,UWIRPP01,double
CDI,default,NVLTWL01,double
CDI,default,LVLTPD01,double
CDI,default,PRSTRS01,double
CDI,default,LRZALW01,double
CDI,default,NLADCPBN,double
CDI,default,SDEWLW01,double
CDI,default,SDNSLW01,double
CDI,default,SDZALW01,double
CDI,default,DPSAZZ01,double
CDI,default,GSPRFA01,double
CDI,default,CF076WME,double
CDI,default,TVLTZR01,double
CDI,default,CCOMD002,double
CDI,default,APDAGP01,double
CDI,default,APSAGP01,double
CDI,default,MBANGB19,double
CDI,default,SNOAW003,double
CDI,default,NVLTSP01,double
CDI,default,CRELSS02,double
CDI,default,CTMPZZ02,double
CDI,default,TEMPHU02,double
CDI,default,LERRAP01,double
CDI,default,ASAMAP00,double
CDI,default,ASAMAP02,double
CDI,default,ASAMAP03,double
CDI,default,ASAMAP04,double
CDI,default,PCGDAP01,double
CDI,default,ASAMAP01,double
CDI,default,PPSAADCP,double
CDI,default,HGHTADCP,double
CDI,default,ASLVTD01,double
CDI,default,BDE85SBD,double
CDI,default,CB114SBD,double
CDI,default,CB123SBD,double
CDI,default,CB157SBD,double
CDI,default,CB158SBD,double
CDI,default,CB189SBD,double
CDI,default,NAPC2SAD,double
CDI,default,NAPC3SAD,double
CDI,default,PAC1SDAD,double
CDI,default,CF015WPM,double
CDI,default,CF024WPM,double
CDI,default,CF020WPM,double
CDI,default,CF023WPM,double
CDI,default,CF022WPM,double
CDI,default,CF030WPM,double
CDI,default,PDTWCF39,double
CDI,default,CF016WPM,double
CDI,default,HCBWCF39,double
CDI,default,CF033WPM,double
CDI,default,CF034WPM,double
CDI,default,CF035WPM,double
CDI,default,ATTNUN25,double
CDI,default,LRZASP01,double
CDI,default,DBTDMSXD,double
CDI,default,DBTM2SXD,double
CDI,default,DBTM247X,double
CDI,default,CF104WPF,double
CDI,default,CF098WPF,double
CDI,default,CF013WPF,double
CDI,default,CF012WPF,double
CDI,default,CF131WPP,double
CDI,default,CF123WPP,double
CDI,default,CF095WPP,double
CDI,default,CF093WPP,double
CDI,default,CF035WPP,double
CDI,default,CF178WPP,double
CDI,default,CF181WPF,double
CDI,default,CF0087LL,double
CDI,default,CF0134LL,double
CDI,default,CF0146LL,double
CDI,default,CF0070LL,double
CDI,default,CF0108LL,double
CDI,default,CF0011LL,double
CDI,default,CF0144LL,double
CDI,default,CF0098LL,double
CDI,default,CF0139LL,double
CDI,default,CF0029LL,double
CDI,default,CF036WPP,double
CDI,default,CF207WPP,double
CDI,default,CF0046LL,double
CDI,default,CF0034LL,double
CDI,default,CF072MIX,double
CDI,default,CF053MIX,double
CDI,default,CF066MIX,double
CDI,default,CF027WPP,double
CDI,default,CF143WPP,double
CDI,default,CF171WPP,double
CDI,default,CF112WPP,double
CDI,default,CF0046CG,double
CDI,default,NTRZMS01,double
CDI,default,TVLTZZ01,double
CDI,default,ATTNMB01,double
CDI,default,PCTIRRXX,double
CDI,default,PPSBPR01,double
CDI,default,PSALTC01,double
CDI,default,DEPHFP01,double
CDI,default,DVCAHPP1,double
CDI,default,DVCBHPP1,double
CDI,default,PYPTHPP1,double
CDI,default,SCHLFLPF,double
CDI,default,SCHLFLPO,double
CDI,default,SCHLZP02,double
CDI,default,SCHLFLPX,double
CDI,default,BECAHPP1,double
CDI,default,MDCAHPP1,double
CDI,default,MVACHPP1,double
CDI,default,PBZZHPP1,double
CDI,default,PRFUHPP1,double
CDI,default,PTZZHPP1,double
CDI,default,CBDVHPP1,double
CDI,default,SCHLFLPB,double
CDI,default,TEMPPR02,double
CDI,default,PTCHGP01,double
CDI,default,ROLLGP01,double
CDI,default,SCHLFLPQ,double
CDI,default,SCHLFLPY,double
CDI,default,SCHLFLPG,double
CDI,default,SCHDSDPG,double
CDI,default,SCHDSDPQ,double
CDI,default,SCHDSDPS,double
CDI,default,AMNKGC01,double
CDI,default,NTRAMW04,double
CDI,default,NTRIKGTX,double
CDI,default,SLKGAATX,double
CDI,default,ASTAXHP1,double
CDI,default,C2MEHPCU,double
CDI,default,C2MEHPE1,double
CDI,default,CHLC1HP1,double
CDI,default,MDVPHPP1,double
CDI,default,PHEOPH01,double
CDI,default,PBA1HPP1,double
CDI,default,PBA2HPP1,double
CDI,default,PBA3HPP1,double
CDI,default,PTA1HPP1,double
CDI,default,PTA2HPP1,double
CDI,default,CPHLSPP1,double
CDI,default,PHAESPP1,double
CDI,default,CARXHPP1,double
CDI,default,CPHLFLSD,double
CDI,default,NTSDAATX,double
CDI,default,SDNZAATX,double
CDI,default,SDPHAATX,double
CDI,default,SLSDAATX,double
CDI,default,NTKGAATX,double
CDI,default,ABCRHPP1,double
CDI,default,CPHLFLP8,double
CDI,default,GDHPLC01,double
CDI,default,VINEHPP1,double
CDI,default,ABCRSDP1,double
CDI,default,ALLOSDP1,double
CDI,default,BUTASDP1,double
CDI,default,C1C2SDP1,double
CDI,default,CBDVSDP1,double
CDI,default,CLC3SDP1,double
CDI,default,DIADSDP1,double
CDI,default,DIATSDP1,double
CDI,default,DVCASDP1,double
CDI,default,FUCXSDP1,double
CDI,default,GDIESDP1,double
CDI,default,HEXOSDP1,double
CDI,default,LUTNSDP1,double
CDI,default,PERISDP1,double
CDI,default,SDCLHPP1,double
CDI,default,VINESDP1,double
CDI,default,ZEOXSDP1,double
CDI,default,PHEOPHSD,double
CDI,default,SCHLPHPA,double
CDI,default,SCHLPHPM,double
CDI,default,SCHLSDPA,double
CDI,default,SCHLSDPM,double
CDI,default,SDHLPHPA,double
CDI,default,SDHLPHPM,double
CDI,default,SDCORGP1,double
CDI,default,SDNTOTP1,double
CDI,default,SDCORGF1,double
CDI,default,SDTNCOD1,double
CDI,default,ISMA1502,double
CDI,default,NTOTPGFF,double
CDI,default,SDAMAAD1,double
CDI,default,SDNIAAD1,double
CDI,default,SDNZAAD1,double
CDI,default,SDPHAAD1,double
CDI,default,SDAMAATX,double
CDI,default,CF034WPF,double
CDI,default,CF183WPF,double
CDI,default,CF084WPF,double
CDI,default,CF017WPP,double
CDI,default,CF031WPF,double
CDI,default,CF032WPF,double
CDI,default,CF118WPF,double
CDI,default,SDAMAAD2,double
CDI,default,SDNIAAD2,double
CDI,default,SDNZAAD2,double
CDI,default,SDPHAAD2,double
CDI,default,SDSLAAD2,double
CDI,default,PHTLWCAL,double
CDI,default,PHTXPR01,double
CDI,default,PHTLSDWC,double
CDI,default,PHTXSD01,double
CDI,default,D13CMOP1,double
CDI,default,D15NMTP1,double
CDI,default,TEMPMEAS,double
CDI,default,GDPTVA01,double
CDI,default,GSPPTVA1,double
CDI,default,HMZEWV01,double
CDI,default,POPTPR01,double
CDI,default,TVLTPR01,double
CDI,default,LVLTLD01,double
CDI,default,TSEDBSCL,double
CDI,default,ATTNXXZZ,float
CDI,default,ASAMACMX,double
CDI,default,ZNTHSS02,double
CDI,default,SDSAZZ01,double
CDI,default,TEMPPRES,double
CDI,default,TMESXX01,double
CDI,default,DSRNGR01,double
CDI,default,MDMAP011,double
CDI,default,CORGCAP6,float
CDI,default,NTOTCAP6,float
CDI,default,SDOCCNP1,float
CDI,default,CORGCNP3,float
CDI,default,NTOTCNP3,float
CDI,default,CINGWLP1,float
CDI,default,CINICP02,float
CDI,default,CORGCZP1,double
CDI,default,NTRAAA05,float
CDI,default,NTRILWTX,double
CDI,default,NTRZLWTX,double
CDI,default,PHOSLWTX,double
CDI,default,SDNTCNP1,float
CDI,default,AMONNMSD,double
CDI,default,AMONFSG1,float
CDI,default,AMONSSD1,float
CDI,default,NTRFSG01,float
CDI,default,NTRFSSD1,float
CDI,default,NTRTFSG1,float
CDI,default,NTRTSSD1,float
CDI,default,OPALW1UM,float
CDI,default,SFNTCNPP,double
CDI,default,CORG2S20,float
CDI,default,CORGCA20,float
CDI,default,NTOTCN20,float
CDI,default,NTOTCZ02,float
CDI,default,CORGCA10,float
CDI,default,CORGCAP2,float
CDI,default,NTOTCNP2,float
CDI,default,CPHLFLP6,float
CDI,default,CTOTGC01,float
CDI,default,NTOTGC01,float
CDI,default,PHSDAAZX,double
CDI,default,SDNTAAZX,double
CDI,default,SLSDAAZX,double
CDI,default,NTRASD03,float
CDI,default,SDPHLWTX,double
CDI,default,OPALWCZZ,float
CDI,default,NVLTLS01,double
CDI,default,CAPHSL02,double
CDI,default,IRRDSSXS,double
CDI,default,EPSPSC01,float
CDI,default,EPSPSC02,float
CDI,default,PREXPS01,double
CDI,default,GASPH2O1,float
CDI,default,GASPRES1,float
CDI,default,GASTMP01,float
CDI,default,XCO2WTWB,float
CDI,default,XCO2WTAT,float
CDI,default,TEMPP681,float
CDI,default,PHTSFE02,float
CDI,default,PHTSFE03,float
CDI,default,BVSFO650,float
CDI,default,DFEFACCH,float
CDI,default,MNVOLDMS,float
CDI,default,MNVOLDMT,float
CDI,default,UDFEFACH,float
CDI,default,FEUNCLDX,float
CDI,default,FEXXCLDX,float
CDI,default,RXUU412E,float
CDI,default,RXUU443E,float
CDI,default,RXUU490E,float
CDI,default,RXUU510E,float
CDI,default,RXUU555E,float
CDI,default,RXUU670E,float
CDI,default,RXUU683E,float
CDI,default,TEMPHG02,double
CDI,default,MBANGB08,float
CDI,default,TVLTDZ01,double
CDI,default,RXSD443E,double
CDI,default,RXSD510E,double
CDI,default,RXSD683E,float
CDI,default,PHAEFLP5,float
CDI,default,BD138SBD,double
CDI,default,BDE17SBD,double
CDI,default,BDE49SBD,double
CDI,default,BDE71SBD,double
CDI,default,CB141SBD,double
CDI,default,CB151SBD,double
CDI,default,PCB18SBD,double
CDI,default,PCB47SBD,double
CDI,default,PCB66SBD,double
CDI,default,IC000133,double
CDI,default,C49CX049,double
CDI,default,AGF127NM,double
CDI,default,AGF169NM,double
CDI,default,AGF211NM,double
CDI,default,AGF254NM,double
CDI,default,AGFO24NM,double
CDI,default,AGFO43NM,double
CDI,default,AGFO85NM,double
CDI,default,CNCLCCL1,double
CDI,default,PPSAZZ01,double
CDI,default,RXUU412L,double
CDI,default,RXUU443L,double
CDI,default,RXUU490L,double
CDI,default,RXUU510L,double
CDI,default,RXUU555L,double
CDI,default,RXUU670L,double
CDI,default,RXUU683L,double
CDI,default,AMONAAD3,double
CDI,default,TBCCMDPZ,double
CDI,default,UPTHRIP4,double
CDI,default,SCRGCNPJ,double
CDI,default,SCRGCNPK,double
CDI,default,SCRGCNPL,double
CDI,default,SCRGCNPM,double
CDI,default,SCRGCNPN,double
CDI,default,SCRGCNPP,double
CDI,default,AMONHOTX,double
CDI,default,SEAMHOTX,double
CDI,default,SENIMATX,double
CDI,default,SCHLFLPJ,double
CDI,default,SCHLFLPK,double
CDI,default,SCHLFLPL,double
CDI,default,SCHLFLPP,double
CDI,default,GOXPLDPX,double
CDI,default,NOXPLDPX,double
CDI,default,OXCCETTZ,double
CDI,default,RESPLDPX,double
CDI,default,SEGPLDPX,double
CDI,default,SENPLDPX,double
CDI,default,SERPLDPX,double
CDI,default,SESGLDPJ,double
CDI,default,SESGLDPK,double
CDI,default,SESGLDPL,double
CDI,default,SESGLDPM,double
CDI,default,SESGLDPN,double
CDI,default,SESGLDPP,double
CDI,default,SESNLDPJ,double
CDI,default,SESNLDPK,double
CDI,default,SESNLDPL,double
CDI,default,SESNLDPM,double
CDI,default,SESNLDPN,double
CDI,default,SESNLDPP,double
CDI,default,SESRLDPJ,double
CDI,default,SESRLDPK,double
CDI,default,SESRLDPL,double
CDI,default,SESRLDPM,double
CDI,default,SESRLDPN,double
CDI,default,SESRLDPP,double
CDI,default,SFGOLDPJ,double
CDI,default,SFGOLDPK,double
CDI,default,SFGOLDPL,double
CDI,default,SFGOLDPM,double
CDI,default,SFGOLDPN,double
CDI,default,SFGOLDPP,double
CDI,default,SFNOLDPJ,double
CDI,default,SFNOLDPK,double
CDI,default,SFNOLDPL,double
CDI,default,SFNOLDPM,double
CDI,default,SFNOLDPN,double
CDI,default,SFNOLDPP,double
CDI,default,SRSPLDPJ,double
CDI,default,SRSPLDPK,double
CDI,default,SRSPLDPL,double
CDI,default,SRSPLDPM,double
CDI,default,SRSPLDPN,double
CDI,default,SRSPLDPP,double
CDI,default,TCO2CBTX,double
CDI,default,NCUPRIPZ,double
CDI,default,TPHSWCD3,double
CDI,default,CPHLSPP3,double
CDI,default,P436M00Z,double
CDI,default,TBCCMAPZ,double
CDI,default,POPTPZ01,double
CDI,default,ATTNSR01,double
CDI,default,NCEXRIP2,double
CDI,default,NCUPRIP2,double
CDI,default,P436M00B,double
CDI,default,SFNTCNPJ,double
CDI,default,SFNTCNPK,double
CDI,default,SFNTCNPL,double
CDI,default,SFNTCNPM,double
CDI,default,SFNTCNPN,double
CDI,default,FVLTAQ01,double
CDI,default,TURBSS01,double
CDI,default,OXYVLTN2,double
CDI,default,ASAMAPAV,double
CDI,default,CMXRZZ01,double
CDI,default,BB117XXX,double
CDI,default,AOUXXXXX,float
CDI,default,IRRUUV01,double
CDI,default,PHXXFE03,float
CDI,default,RXUD510E,double
CDI,default,RXUD670E,float
CDI,default,RXUD683E,float
CDI,default,HDNGGP01,double
CDI,default,SCHLFLP9,float
CDI,default,SCHLZP03,float
CDI,default,APEWZZ01,double
CDI,default,APNSZZ01,double
CDI,default,CDTASS02,float
CDI,default,CCOMD001,double
CDI,default,DWIRRXZ1,float
CDI,default,DWIRRXZZ,float
CDI,default,ASLVBG01,double
CDI,default,ASLVBG02,double
CDI,default,ASLVBH01,double
CDI,default,ASLVTD02,double
CDI,default,EWDASO01,float
CDI,default,EWSBSO01,float
CDI,default,OXYOCPV2,double
CDI,default,ATTNLS01,double
CDI,default,OPTCPS01,double
CDI,default,SVCTISGB,double
CDI,default,ASLVZZ02,double
CDI,default,ARDECI01,double
CDI,default,IRRDSVMS,double
CDI,default,OXYTMPSD,float
CDI,default,ALLOHPP5,float
CDI,default,BUTAHPP5,float
CDI,default,CHLBHPP5,float
CDI,default,CLC2HPP5,float
CDI,default,CLC3HPP5,float
CDI,default,CPHLHPP5,float
CDI,default,DIADHPP5,float
CDI,default,DVCAHPP5,float
CDI,default,FUCXHPP5,float
CDI,default,HEXOHPP5,float
CDI,default,LUTNHPP5,float
CDI,default,PERIHPP5,float
CDI,default,VILXHPP5,float
CDI,default,ZEOXHPP5,float
CDI,default,MDMASD14,float
CDI,default,TCO2MSSD,float
CDI,default,PHYTFCAL,float
CDI,default,NA016999,float
CDI,default,P5B29926,float
CDI,default,TBCCAFTX,double
CDI,default,CORGCAP5,float
CDI,default,OPALTL01,float
CDI,default,ALSDPOTX,float
CDI,default,TCO2KG02,float
CDI,default,TCO2SDK2,float
CDI,default,CH4CGCXX,float
CDI,default,CH4SGCXX,float
CDI,default,CDCNAAP2,float
CDI,default,PBCNAAP2,float
CDI,default,PU00A01B,float
CDI,default,PU00A02A,float
CDI,default,NTOTMSP1,float
CDI,default,H396080A,float
CDI,default,HBCCAFTX,float
CDI,default,ICCNCIXT,double
CDI,default,MZNSP012_2,double
CDI,default,COCNAAWF,double
CDI,default,CRCNAAWF_2,double
CDI,default,MNCNAAWF_2,double
CDI,default,PBCNAAWF_2,double
CDI,default,PRSCSSSD,double
CDI,default,PRSCSSSC,double
CDI,default,LICNAAWF,double
CDI,default,PRSCSSSJ,double
CDI,default,PRSCSSSJ_2,double
CDI,default,PRSCSSSI,double
CDI,default,PRSCSSSI_2,double
CDI,default,PRSCSSSG_2,double
CDI,default,PRSCSSSP_2,double
CDI,default,PRSCSSUD_2,double
CDI,default,PRSCSSUB,double
CDI,default,ALCNPEXT_2,double
CDI,default,MASSP012_2,double
CDI,default,CRCNPEXT_2,double
CDI,default,CUCNPEXT_2,double
CDI,default,FECNPEXT_2,double
CDI,default,HGCNCFXT_2,double
CDI,default,NICNPEXT_2,double
CDI,default,ZNCNPEXT_2,double
CDI,default,PCBSD066,double
CDI,default,PCBSD070,double
CDI,default,PCBSD052,double
CDI,default,PCBSD063,double
CDI,default,PCBSD053,double
CDI,default,PCBSD076,double
CDI,default,PCBSD075,double
CDI,default,PCBSD067,double
CDI,default,PCBSD073,double
CDI,default,PCBSD161,double
CDI,default,PCBSD165,double
CDI,default,PCBSD147,double
CDI,default,PCBSD158,double
CDI,default,PCBSD148,double
CDI,default,PCBSD171,double
CDI,default,PCBSD170,double
CDI,default,PCBSD162,double
CDI,default,PCBSD169,double
CDI,default,PCBSD168,double
CDI,default,KXCNPEXT,double
CDI,default,CACNPEXT,double
CDI,default,MGCNPEXT,double
CDI,default,CDCNICXT,double
CDI,default,MNCNPEXT_2,double
CDI,default,PBCNPEXT_2,double
CDI,default,CORGSE01_2,double
CDI,default,TOTDDTSD_2,double
CDI,default,LICNPEXT_2,double
CDI,default,COCNPEXT_2,double
CDI,default,PCBSD034,double
CDI,default,AFLGMTBT,double
CDI,default,CDCNAAWF_2,double
CDI,default,FECNAAWF_2,double
CDI,default,PXCNPEXT_2,double
CDI,default,ICCNCIWF,double
CDI,default,KXCNPEXT_2,double
CDI,default,CACNPEXT_2,double
CDI,default,MGCNPEXT_2,double
CDI,default,PCBSD074,double
CDI,default,HDCCPHAN,double
CDI,default,HDCCPYRN,double
CDI,default,HDCCINPY,double
CDI,default,HDCCDBAA,double
CDI,default,AFLGM003,double
CDI,default,SEDSAGXX_2,double
CDI,default,TICNPEXT_2,double
CDI,default,VXCNPEXT_2,double
CDI,default,AGCNPEXT_2,double
CDI,default,MOCNUMKG_2,double
CDI,default,BACNPEXT_2,double
CDI,default,SEDSSNXX_2,double
CDI,default,SEDSBEXX_2,double
CDI,default,PCBSD128,double
CDI,default,PCBSD132,double
CDI,default,PCBSD114,double
CDI,default,PCBSD125,double
CDI,default,PCBSD115,double
CDI,default,PCBSD138,double
CDI,default,PCBSD137,double
CDI,default,PCBSD129,double
CDI,default,FLXXSD01_2,double
CDI,default,HXCLBSED_2,double
CDI,default,HDCCZHRY_2,double
CDI,default,PCBSD136,double
CDI,default,PCBSD135,double
CDI,default,NICNAAWF_2,double
CDI,default,CACNAAWF,double
CDI,default,CACO3SED_2,double
CDI,default,MCRSP012_2,double
CDI,default,MCUSP012_2,double
CDI,default,MMNSP012_2,double
CDI,default,CONPBS01_2,double
CDI,default,MPPSP012_2,double
CDI,default,MTISP012_2,double
CDI,default,MVVSP012_2,double
CDI,default,MSISP012_2,double
CDI,default,MKKSP012_2,double
CDI,default,MMGSP012_2,double
CDI,default,SSALPR01_2,double
CDI,default,TEMPPR01_2,double
